id_programa,nombre_programa
6256,TECNÓLOGO EN PROCESAMIENTO DE ALIMENTOS
6257,TECNÓLOGO EN PROCESOS ADMINISTRATIVOS DE SALUD
6258,TECNÓLOGO EN PROCESOS AGROINDUSTRIALES
6259,TECNÓLOGO EN PROCESOS BIOTECNOLÓGICOS
6260,TECNÓLOGO EN PROCESOS COMERCIALES
6261,TECNÓLOGO EN PROCESOS DE LA INDUSTRIA QUÍMICA
6262,TECNÓLOGO EN PROCESOS DE TRANSFORMACIÓN DE BIOMASA
6263,TECNÓLOGO EN PROCESOS DE TRASFORMACIÓN DE LA MADERA
6264,TECNÓLOGO EN PROCESOS ELECTRÓNICOS Y DE TELECOMUNICACIONES
6265,TECNÓLOGO EN PROCESOS INDUSTRIALES
6266,TECNÓLOGO EN PROCESOS LOGÍSTICOS
6267,TECNÓLOGO EN PROCESOS PRODUCTIVOS
6268,TECNÓLOGO EN PROCESOS PRODUCTIVOS DE LA MADERA
6269,TECNÓLOGO EN PROCESOS QUIMICOS INDUSTRIALES
6270,TECNÓLOGO EN PROCESOS QUÍMICOS INDUSTRIALES
6271,TECNÓLOGO EN PRODUCCION AGROPECUARIA
6272,TECNÓLOGO EN PRODUCCION DE ESPECIES MENORES
6273,TECNÓLOGO EN PRODUCCION DE MUSICA Y AUDIO
6274,TECNÓLOGO EN PRODUCCIÓN
6275,TECNÓLOGO EN PRODUCCIÓN AGROINDUSTRIAL
6276,TECNÓLOGO EN PRODUCCIÓN AGROPECUARIA ECOLÓGICA
6277,TECNÓLOGO EN PRODUCCIÓN AGRÍCOLA
6278,TECNÓLOGO EN PRODUCCIÓN DE ANIMACIÓN DIGITAL
6279,TECNÓLOGO EN PRODUCCIÓN DE CALZADO Y MARROQUINERIA
6280,TECNÓLOGO EN PRODUCCIÓN DE CALZADO Y MARROQUINERÍA
6281,TECNÓLOGO EN PRODUCCIÓN DE CAMPO PARA CINE Y TELEVISIÓN
6282,TECNÓLOGO EN PRODUCCIÓN DE ESPECIES MENORES
6283,TECNÓLOGO EN PRODUCCIÓN DE EVENTOS
6284,TECNÓLOGO EN PRODUCCIÓN DE IMAGEN FOTOGRÁFICA
6285,TECNÓLOGO EN PRODUCCIÓN DE LA MODA
6286,TECNÓLOGO EN PRODUCCIÓN DE MEDIOS AUDIOVISUALES DIGITALES
6287,TECNÓLOGO EN PRODUCCIÓN DE MULTIMEDIA
6288,TECNÓLOGO EN PRODUCCIÓN DE PETRÓLEO
6289,TECNÓLOGO EN PRODUCCIÓN DE RADI0 Y TELEVISIÓN
6290,TECNÓLOGO EN PRODUCCIÓN DE SONIDO
6291,TECNÓLOGO EN PRODUCCIÓN DE SONIDO Y MUSICALIZACIÓN
6292,TECNÓLOGO EN PRODUCCIÓN DIGITAL EN  MEDIOS AUDIOVISUALES
6293,TECNÓLOGO EN PRODUCCIÓN DIGITAL PARA MEDIOS IMPRESOS Y ELECTRÓNICOS
6294,TECNÓLOGO EN PRODUCCIÓN ESCÉNICA Y VISUAL
6295,TECNÓLOGO EN PRODUCCIÓN FORESTAL
6296,TECNÓLOGO EN PRODUCCIÓN FOTOGRAFICA
6297,TECNÓLOGO EN PRODUCCIÓN GANADERA
6298,TECNÓLOGO EN PRODUCCIÓN GASTRONÓMICA
6299,TECNÓLOGO EN PRODUCCIÓN GRAFICA DIGITAL
6300,TECNÓLOGO EN PRODUCCIÓN GRÁFICA
6301,TECNÓLOGO EN PRODUCCIÓN GRÁFICA PUBLICITARIA
6302,TECNÓLOGO EN PRODUCCIÓN INDUSTRIAL
6303,TECNÓLOGO EN PRODUCCIÓN TRANSMEDIA
6304,TECNÓLOGO EN PRODUCCIÓN Y CALIDAD
6305,TECNÓLOGO EN PRODUCTIVIDAD Y MEJORAMIENTO CONTINUO
6306,TECNÓLOGO EN PROMOCIÓN SOCIAL
6307,TECNÓLOGO EN QUIMICA INDUSTRIAL
6308,TECNÓLOGO EN QUIMICA TEXTIL
6309,TECNÓLOGO EN QUÍMICA INDUSTRIAL
6310,TECNÓLOGO EN RADIOLOGÍA E IMÁGENES DIAGNOSTICAS
6311,TECNÓLOGO EN RADIOTERAPIA
6312,TECNÓLOGO EN REALIZACIÓN DE PROYECTOS SONOROS PARA CONTENIDOS DIGITALES
6313,TECNÓLOGO EN REALIZACIÓN VISUAL Y AUDIOVISUAL
6314,TECNÓLOGO EN RECURSOS AMBIENTALES
6315,TECNÓLOGO EN REDES DE COMPUTADORAS
6316,TECNÓLOGO EN REDES DE COMUNICACIONES Y SERVICIOS CONVERGENTES
6317,TECNÓLOGO EN REDES DE DATOS
6318,TECNÓLOGO EN REDES Y COMUNICACIONES
6319,TECNÓLOGO EN REDES Y COMUNICACIÓN DE DATOS
6320,TECNÓLOGO EN REGENCIA DE FARMACIA
6321,TECNÓLOGO EN REPARACIÓN Y MANTENIMIENTO DE INSTRUMENTOS MUSICALES
6322,TECNÓLOGO EN REPRESENTACIÓN DE LA ARQUITECTURA
6323,TECNÓLOGO EN ROBÓTICA Y AUTOMATIZACIÓN
6324,TECNÓLOGO EN ROBÓTICA Y AUTOMATIZACIÓN INDUSTRIAL
6325,TECNÓLOGO EN SALUD OCUPACIONAL
6326,TECNÓLOGO EN SANEAMIENTO AMBIENTAL
6327,TECNÓLOGO EN SEGURIDAD ALIMENTARIA Y NUTRICIONAL
6328,TECNÓLOGO EN SEGURIDAD Y SALUD EN EL TRABAJO
6329,TECNÓLOGO EN SERVICIOS INFORMÁTICOS
6330,TECNÓLOGO EN SISTEMAS
6331,TECNÓLOGO EN SISTEMAS DE GESTIÓN AMBIENTAL
6332,TECNÓLOGO EN SISTEMAS DE INFORMACIÓN
6333,TECNÓLOGO EN SISTEMAS DE INFORMACIÓN COMERCIALES PARA INTERNET
6334,TECNÓLOGO EN SISTEMAS DE INFORMACIÓN EN SALUD
6335,TECNÓLOGO EN SISTEMAS DE INFORMACIÓN Y DE SOFTWARE
6336,TECNÓLOGO EN SISTEMAS DE PRODUCCIÓN LIMPIA
6337,TECNÓLOGO EN SISTEMAS DE SANEAMIENTO AMBIENTAL
6338,TECNÓLOGO EN SISTEMAS ELECTROMECÁNICOS
6339,TECNÓLOGO EN SISTEMAS EMPRESARIALES DE INFORMACIÓN
6340,TECNÓLOGO EN SISTEMAS INFORMATICOS CON ENFASIS  EN SALUD
6341,TECNÓLOGO EN SISTEMAS INFORMÁTICOS
6342,TECNÓLOGO EN SISTEMAS INTEGRADOS DE GESTION HSEQ
6343,TECNÓLOGO EN SISTEMAS INTEGRADOS DE GESTIÓN
6344,TECNÓLOGO EN SONIDO DIRECTO PARA PRODUCCIÓN DE MEDIOS AUDIOVISUALES
6345,TECNÓLOGO EN SOPORTE TÉCNICO DE HARDWARE Y SOFTWARE
6346,TECNÓLOGO EN SUPERVISION DE SEGURIDAD EN MINERIA
6347,TECNÓLOGO EN SUPERVISIÓN DE LA FABRICACIÓN DE PRODUCTOS METÁLICOS SOLDADOS
6348,TECNÓLOGO EN SUPERVISIÓN DE PROCESOS GRÁFICOS
6349,TECNÓLOGO EN SUPERVISIÓN DE PROCESOS PRODUCTIVOS ACUÍCOLAS
6350,TECNÓLOGO EN SUPERVISIÓN DE REDES DE DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA
6351,TECNÓLOGO EN SUPERVISIÓN EN PROCESOS DE CONFECCIÓN
6352,TECNÓLOGO EN TALENTO HUMANO
6353,TECNÓLOGO EN TELECOMUNICACIONES
6354,TECNÓLOGO EN TELEINFORMATICA MOVIL
6355,TECNÓLOGO EN TELEMÁTICA
6356,TECNÓLOGO EN TOPOGRAFÍA
6357,TECNÓLOGO EN TRANSFORMACIÓN DEL CACAO Y ELABORACIÓN DE PRODUCTOS DE CHOCOLATERÍA INDUSTRIAL
6358,TECNÓLOGO EN TRANSPORTE DE CEMENTO Y MATERIALES PARA LA CONSTRUCCIÓN
6359,TECNÓLOGO EN TURISMO SOSTENIBLE
6360,TECNÓLOGO EN TURISMO Y DESARROLLO LOCAL
6361,TECNÓLOGO GESTION AGROAMBIENTAL
6362,TECNÓLOGO INDUSTRIAL
6363,TECNÓLOGO INFORMÁTICO
6364,TECNÓLOGO LOGISTICA INDUSTRIAL
6365,TECNÓLOGO NAVAL EN MANTENIMIENTO AERONAVAL
6366,TECNÓLOGO NAVAL EN OPERACIÓN DE SUBMARINOS
6367,TECNÓLOGO O TECNÓLOGA EN ADMINISTRACIÓN PÚBLICA ESPECIAL PARA LOS TERRITORIOS ANCESTRALES INDÍGENAS
6368,TECNÓLOGO O TECNÓLOGA EN MANTENIMIENTO AERONÁUTICO
6369,TECNÓLOGO PRODUCCIÓN DE MULTIMEDIA
6370,TECNÓLOGO TEXTIL
6371,TECNÓLOGO TURÍSTICO EN DESARROLLO LOCAL
6372,TECNÓLOGO(A) AGROAMBIENTAL
6373,TECNÓLOGO(A) EN ANÁLISIS DE COSTOS Y PRESUPUESTOS
6374,TECNÓLOGO(A) EN ARCHIVÍSTICA
6375,TECNÓLOGO(A) EN DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MÓVILES
6376,TECNÓLOGO(A) EN DESARROLLO DE SOFTWARE
6377,TECNÓLOGO(A) EN DISEÑO Y PROGRAMACIÓN DE SOLUCIONES DE SOFTWARE COMO SERVICIO
6378,TECNÓLOGO(A) EN FORMULACIÓN Y GESTIÓN DE PROYECTOS SOCIALES
6379,TECNÓLOGO(A) EN GESTIÓN AMBIENTAL
6380,TECNÓLOGO(A) EN GESTIÓN CONTABLE
6381,TECNÓLOGO(A) EN GESTIÓN DE LA COMUNICACIÓN CORPORATIVA
6382,TECNÓLOGO(A) EN GESTIÓN DE SERVICIOS PÚBLICOS DOMICILIARIOS
6383,TECNÓLOGO(A) EN GESTIÓN DEL TALENTO HUMANO
6384,TECNÓLOGO(A) EN GESTIÓN FINANCIERA
6385,TECNÓLOGO(A) EN SUPERVISIÓN DE SISTEMAS DE GENERACIÓN Y DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA
6386,TECNÓLOGO(A) EN TRÁNSITO TRANSPORTE TERRESTRE Y SEGURIDAD VIAL
6387,TECOLOGO EN PRODUCCION DE JOYERIA
6388,TENCÓLOGO EN  GESTIÓN DE PROYECTOS DE DESARROLLO ECONÓMICO Y SOCIAL
6389,TENÓLOGO EN GESTION DE PROYECTOS DE DESARROLLO ECONOMICO Y SOCIAL
6390,TEOLOGO
6391,TEOLOGO (A)
6392,TEOLOGO(A)
6393,TERAPEUTA CARDIORRESPIRATORIO
6394,TERAPEUTA FISICO
6395,TERAPEUTA OCUPACIONAL
6396,TERAPEUTA RESPIRATORIA
6397,TERAPEUTA RESPIRATORIO
6398,TERAPISTA OCUPACIONAL
6399,TERAPISTA RESPIRATORIA
6400,TERAPÉUTA OCUPACIONAL
6401,TEÓLOGO
6402,TEÓLOGO (A)
6403,TEÓLOGO - TEÓLOGA
6404,TEÓLOGO EN GESTIÓN DE PUBLICIDAD DIGITAL
6405,TEÓLOGO(A)
6406,TEÓLOGO/A
6407,TRABAJADOR (A) SOCIAL
6408,TRABAJADOR SOCIAL
6409,TRABAJADOR(A) SOCIAL
6410,TRABAJO SOCIAL
6411,TRABAJOR SOCIAL
6412,TRADUCTOR INGLÉS-FRANCÉS-ESPAÑOL
6413,TRADUCTOR SIMULTANEO
6414,TRANSITO Y TRANSPORTE Y SEGURIDAD VIAL
6415,"TRANSITO, TRANSPORTE Y SEGURIDAD VIAL"
6416,TRANSPORTE DE PASAJEROS EN VEHÍCULOS AUTOMOTORES DE SERVICIO COLECTIVO MUNICIPAL CATEGORÍA C1
6417,TRANSPORTE DE PASAJEROS EN VEHÍCULOS AUTOMOTORES DE SERVICIO COLECTIVO MUNICIPAL CATEGORÍA C2
6418,TRANSPORTE DE PASAJEROS EN VEHÍCULOS AUTOMOTORES DE SERVICIO INTERMUNICIPAL CATEGORÁ C2
6419,TRANSPORTE DE PASAJEROS EN VEHÍCULOS AUTOMOTORES DE SERVICIO INTERMUNICIPAL CATEGORÍA C1
6420,TTECNÓLOGO EN GESTIÓN EMPRESARIAL
6421,T¿CNICO (A) PROFESIONAL EN OPERACIONES DE COMERCIO EXTERIOR
6422,T¿CNICO (A) PROFESIONAL EN PRODUCCI¿N AGROPECUARIA
6423,T¿CNICO PROFESIONAL EN CONFIGURACI¿N DE SERVICIOS PARA COMERCIO ELECTR¿NICO
6424,T¿CNICO PROFESIONAL EN DESARROLLO DE SOFTWARE
6425,T¿CNICO PROFESIONAL EN MEC¿NICA DE VEH¿CULOS H¿BRIDOS Y EL¿CTRICOS
6426,T¿CNICO PROFESIONAL EN PROCESOS ADMINISTRATIVOS
6427,T¿CNICO PROFESIONAL EN PROCESOS CONTABLES
6428,T¿CNICO PROFESIONAL EN PRODUCCI¿N DE GANADER¿A SOSTENIBLE
6429,T¿CNICO PROFESIONAL EN PROMOCI¿N SOCIAL
6430,TÈCNICO  LABORAL AUXILIAR EN SALUD ORAL
6431,TÈCNICO LABORAL AUXILIAR ADMINISTRATIVO EN SALUD
6432,TÈCNICO LABORAL AUXILIAR EN ENFERMERIA
6433,TÈCNICO LABORAL EN CUIDADOESTETICO DE MANOS Y PIES.
6434,TÈCNICO LABORAL EN MAQUILLAJE ARTISTICO Y DECORATIVO
6435,TÈCNICO LABORAL POR COMPETENCIAS EN ASISTENCIA EN ADMINISTRACIÓN DE DOCUMENTOS
6436,TÈCNICO LABORAL POR COMPETENCIAS EN ASISTENTE EN DISEÑO ARQUITECTÓNICO
6437,TÈCNICO LABORAL POR COMPETENCIAS EN ASISTENTE EN DISEÑO GRÁFICO
6438,"TÈCNICO LABORAL POR COMPETENCIAS EN ENSAMBLE, INSTALACIÓN Y MANTENIMIENTO DE SISTEMAS DE ENERGÍA ALTERNATIVA"
6439,TÈCNICO LABORAL POR COMPETENCIAS EN GESTIÓN CONTABLE SISTEMATIZADA
6440,TÈCNICO LABORAL POR COMPETENCIAS EN INDUSTRIAL
6441,TÈCNICO LABORAL POR COMPETENCIAS EN PERFORACIÓN DE POZOS PETROLERO
6442,TÈCNICO LABORAL POR COMPETENCIAS EN PRODUCCIÓN DE POZOS PETROLEROS
6443,TÈCNICO LABORAL POR COMPETENCIAS EN SISMICA PARA LA EXPLORACIÓN DE HIDROCARBUROS
6444,TÈCNICO LABORAL POR COMPETENCIAS EN SISTEMAS
6445,TÉC NICO LABORAL POR COMPETENCIAS EN TRABAJO SOCIAL Y CONSULTORIA DE FAMILIA
6446,TÉCNCO LABORAL EN ENSAMBLE Y MANTENIMIENTO DE COMPUTADORES
6447,TÉCNCO LABORAL EN LOGÍSTICA Y DISTRIBUCIÓN
6448,TÉCNICA PROFESIONAL EN PROCESOS DE ADMINISTRACIÓN DEPORTIVA
6449,TÉCNICO  EN  GESTIÓN DOCUMENTAL
6450,TÉCNICO  LABORAL EN SERVICIO AL HUÉSPED
6451,TÉCNICO  PROFESIONAL   EN  PRODUCCIÓN AGRÍCOLA  ECOLÓGICA
6452,TÉCNICO  PROFESIONAL EN PROCESOS PUBLICITARIOS Y DE MERCADEO
6453,TÉCNICO  PROFESIONAL EN PROTECCIÓN Y SEGURIDAD A PERSONAS E INSTALACIONES
6454,TÉCNICO (A)  PROFESIONAL EN MANEJO DE SUELOS Y AGUAS
6455,TÉCNICO (A) PROFESIONAL EN  CREACIÒN DE  SOLUCIONES  WEB
6456,TÉCNICO (A) PROFESIONAL EN ACUICULTURA
6457,TÉCNICO (A) PROFESIONAL EN ENTRENAMIENTO DEPORTIVO
6458,TÉCNICO (A) PROFESIONAL EN MANEJO DE SUELOS Y AGUAS
6459,TÉCNICO (A) PROFESIONAL EN MANEJO Y CONSERVACIÓN DE PRODUCTOS AGROINDUSTRIALES
6460,TÉCNICO (A) PROFESIONAL EN OPERACIÓN DE MINERÍA SOSTENIBLE
6461,TÉCNICO (A) PROFESIONAL EN PRODUCCIÓN AGROECOLÓGICA DE CULTIVOS
6462,TÉCNICO (A) PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS INFORMATIVOS
6463,TÉCNICO (A) PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS INFORMÁTIVOS
6464,TÉCNICO (A) PROFESIONAL EN PRODUCCIÓN GANADERA DE CARNE Y LECHE
6465,TÉCNICO (A) PROFESIONAL EN PROGRAMACIÓN DE SISTEMAS DE INFORMACIÓN
6466,TÉCNICO (A) PROFESIONAL EN REDES ELÉCTRICAS DE DISTRIBUCIÓN DE ENERGÍA
6467,TÉCNICO (A) PROFESIONAL EN TRÁNSITO TRANSPORTE Y SEGURIDAD VIAL
6468,TÉCNICO AUXILIAR ADMINISTRATIVO
6469,TÉCNICO AUXILIAR ADMINISTRATIVO EN SALUD
6470,TÉCNICO AUXILIAR AGENTE DE ADUANAS
6471,TÉCNICO AUXILIAR CONTABLE
6472,TÉCNICO AUXILIAR EN COSMETOLOGIA Y ESTÉTICA INTEGRAL
6473,TÉCNICO AUXILIAR EN ELECTRONICA
6474,TÉCNICO AUXILIAR EN ENFERMERIA
6475,TÉCNICO AUXILIAR EN ENFERMERÍA
6476,TÉCNICO AUXILIAR EN SALUD ORAL
6477,TÉCNICO AUXILIAR EN SALUD PUBLICA
6478,TÉCNICO AUXILIAR EN SERVICIOS FARMACEUTICOS
6479,TÉCNICO EN ASISTENCIA AL USUARIO DE TECNOLOGÍA DE LA INFORMACIÓN Y LAS COMUNICACIONES
6480,TÉCNICO EN COCINA
6481,TÉCNICO EN COCINERO PRINCIPAL
6482,TÉCNICO EN CONTABILIDAD
6483,TÉCNICO EN COSMETOLOGÍA
6484,TÉCNICO EN MANTENIMIENTO DE COMPUTADORES Y REDES
6485,TÉCNICO EN MAQUILLAJE ARTISTICO Y DECORATIVO
6486,TÉCNICO EN OPERACIÓN DE SERVICIOS TURÍSTICOS
6487,TÉCNICO EN PELUQUERÍA
6488,TÉCNICO EN PRIMERA INFANCIA
6489,TÉCNICO EN SECRETARIADO
6490,TÉCNICO EN SISTEMA
6491,TÉCNICO EN SISTEMAS
6492,TÉCNICO LABORA ASISTENTE EN LOGÍSTICA DE CENTRO DE DISTRIBUCIÓN
6493,TÉCNICO LABORA EN ASISTENCIA ADMINISTRATIVA Y FINANCIERA
6494,TÉCNICO LABORAL   POR COMPETENCIAS EN GASTRONOMÍA Y ORGANIZACIÓN DE EVENTOS
6495,TÉCNICO LABORAL   POR COMPETENCIAS EN RECREACIONISTA ANIMADOR Y DEPORTES
6496,TÉCNICO LABORAL   POR COMPETENCIASEN MERCADEO Y VENTAS
6497,TÉCNICO LABORAL  ASISTENTE ADMINISTRATIVO
6498,TÉCNICO LABORAL  AUXILIAR PRESCOLAR
6499,TÉCNICO LABORAL  COMO ASISTENTE ADMINISTRATIVO
6500,TÉCNICO LABORAL  COMO ASISTENTE CONTABLE Y FINANCIERO
6501,TÉCNICO LABORAL  COMO AUXILIAR EN DISEÑO GRÁFICO
6502,TÉCNICO LABORAL  CONTABLE  Y  FINANCIERO
6503,TÉCNICO LABORAL  EN  ELECTRONICA
6504,TÉCNICO LABORAL  EN  LOGÍSTICA  DE ALMACÉN Y BODEGA
6505,TÉCNICO LABORAL  EN ADMINISTRACIÒN DE SISTEMAS EN GESTIÓN CON ENFASIS EN TRANSPORTE
6506,TÉCNICO LABORAL  EN ADMINISTRACIÓN PERSONAL
6507,TÉCNICO LABORAL  EN AGROINDUSTRIA
6508,TÉCNICO LABORAL  EN APLICACIONES INFORMATICAS
6509,TÉCNICO LABORAL  EN ASISTENCIA ADMINISTRATIVA
6510,TÉCNICO LABORAL  EN ASISTENTE CONTABLE Y FINANCIERO
6511,TÉCNICO LABORAL  EN ASISTENTE EN MERCADEO Y VENTAS
6512,TÉCNICO LABORAL  EN AUXILIAR ELECTRÓNICO
6513,TÉCNICO LABORAL  EN CARPINTERIA Y RESTAURACIÓN
6514,TÉCNICO LABORAL  EN DISEÑO GRAFICO DIGITAL
6515,TÉCNICO LABORAL  EN ENSAMBLE Y MANTENIMIENTO DE COMPUTADORES
6516,TÉCNICO LABORAL  EN EXPLOTACION MINERA
6517,TÉCNICO LABORAL  EN INFORMÁTICA
6518,TÉCNICO LABORAL  EN MECÁNICA AUTOMOTRIZ  CON ÉNFASIS EN CONVERSIÓN A GAS
6519,TÉCNICO LABORAL  EN MERCADEO
6520,TÉCNICO LABORAL  EN MERCADEO Y VENTAS
6521,TÉCNICO LABORAL  EN PROCEDIMIENTOS ADMINISTRATIVOS
6522,TÉCNICO LABORAL  EN PRODUCCIÓN AGRÍCOLA ECOLÓGICA
6523,TÉCNICO LABORAL  EN PROMOCIÓN DE EMPRESAS DE ECONOMÍA SOCIAL
6524,TÉCNICO LABORAL  EN REDES DE COMPUTADORES
6525,TÉCNICO LABORAL  EN SECRETARIO EJECUTIVO
6526,TÉCNICO LABORAL  EN SECRETARIO GERENCIAL
6527,TÉCNICO LABORAL  EN SERVICIO PARA AEROLÍNEAS Y AGENCIAS DE VIAJES
6528,TÉCNICO LABORAL  EN SOFTWARE Y REDES DE COMUNICACION
6529,"TÉCNICO LABORAL  INSPECTOR DE SANIDAD,  SEGURIDAD Y SALUD OCUPACIONAL"
6530,TÉCNICO LABORAL  PELUQUERO ESTILISTA
6531,TÉCNICO LABORAL  POR  COMPETENCIA EN SEGURIDAD OCUPACIONAL
6532,TÉCNICO LABORAL  POR COMPETENCIA EN AUXILIAR ADMINISTRATIVO
6533,TÉCNICO LABORAL  POR COMPETENCIA EN BELLEZA INTEGRAL
6534,TÉCNICO LABORAL  POR COMPETENCIA EN COCINA
6535,TÉCNICO LABORAL  POR COMPETENCIA EN PRODUCION PESQUERA
6536,TÉCNICO LABORAL  POR COMPETENCIA EN PROMOTOR EN SALUD
6537,"TÉCNICO LABORAL  POR COMPETENCIA EN TECNICO EN REPARACIÓN, ENSAMBLE Y MANTENIMIENTO DE COMPUTADORES"
6538,TÉCNICO LABORAL  POR COMPETENCIAEN DESARROLLO COMUNITARIO
6539,TÉCNICO LABORAL  POR COMPETENCIAS  ASISTENETES DE SERVICIO SOCIAL Y COMUNITARIO
6540,TÉCNICO LABORAL  POR COMPETENCIAS  EN SEGURIDAD OCUPACIONAL
6541,TÉCNICO LABORAL  POR COMPETENCIAS AUXILIAR EN INFORMACIÓN TURISTICA
6542,TÉCNICO LABORAL  POR COMPETENCIAS EN  AUXILIAR EN SALUD ORAL
6543,TÉCNICO LABORAL  POR COMPETENCIAS EN ASISTENTE ADMINISTRATIVO
6544,TÉCNICO LABORAL  POR COMPETENCIAS EN AUXILIAR ADMINISTRATIVO
6545,TÉCNICO LABORAL  POR COMPETENCIAS EN AUXILIAR DEL CUIDADO DEL NIÑO
6546,TÉCNICO LABORAL  POR COMPETENCIAS EN AUXILIAR EN DIBUJO ARQUITECTONICO
6547,TÉCNICO LABORAL  POR COMPETENCIAS EN AUXILIAR EN SALUD OCUPACIONAL
6548,TÉCNICO LABORAL  POR COMPETENCIAS EN AUXILIAR EN SISTEMAS DE INFORMACIÓN
6549,TÉCNICO LABORAL  POR COMPETENCIAS EN ELECTRÓNICA Y ELECTRICIDAD INDUSTRIAL
6550,TÉCNICO LABORAL  POR COMPETENCIAS EN INVESTIGADOR CRIMINALISTICO Y JUDICIAL
6551,TÉCNICO LABORAL  POR COMPETENCIAS EN MAQUILLAJE ARTISTICO Y DECORATIVO
6552,TÉCNICO LABORAL  POR COMPETENCIAS EN PELUQUERIA
6553,TÉCNICO LABORAL  POR COMPETENCIAS EN REPARACION DE TELEFONOS MOVILES Y TABLETAS
6554,TÉCNICO LABORAL  POR COMPETENCIAS EN SEGURIDAD OCUPACIONAL
6555,TÉCNICO LABORAL  POR COMPETENCIAS EN SOLDADOR
6556,TÉCNICO LABORAL AGENTE DE IMAGEN Y PROTOCOLO EMPRESARIAL
6557,TÉCNICO LABORAL AGENTE DE NEGOCIOS Y MERCADEO
6558,TÉCNICO LABORAL AGENTE DE VIAJES Y TURISMO
6559,TÉCNICO LABORAL AGROINDUSTRIAL
6560,TÉCNICO LABORAL AGROPECUARIO
6561,TÉCNICO LABORAL ASEADOR Y SERVIDOR DOMESTICO
6562,TÉCNICO LABORAL ASESOR COMERCIAL DE MODA
6563,TÉCNICO LABORAL ASISTENCIA COMERCIAL EN CALL CENTER
6564,TÉCNICO LABORAL ASISTENTE ADMINISTRATIVO
6565,TÉCNICO LABORAL ASISTENTE CLINICA VETERINARIA
6566,TÉCNICO LABORAL ASISTENTE CONTABLE Y FINANCIERO
6567,TÉCNICO LABORAL ASISTENTE DE COMERCIO EXTERIOR
6568,TÉCNICO LABORAL ASISTENTE EN ADMINISTRACION DE EMPRESAS
6569,TÉCNICO LABORAL ASISTENTE EN ADMINISTRACION EMPRESARIAL
6570,TÉCNICO LABORAL ASISTENTE EN DESARROLLO DE APLICACIONES MÓVILES APP'S Y PARA EL DESARROLLO WEB
6571,TÉCNICO LABORAL ASISTENTE EN EXHIBICIÓN COMERCIAL Y MERCADEO VISUAL
6572,TÉCNICO LABORAL ASISTENTE EN INVESTIGACION JUDICIAL Y CRIMINALISTICA
6573,TÉCNICO LABORAL ASISTENTE EN LOGÍSTICA DE CENTROS DE DISTRIBUCIÓN
6574,TÉCNICO LABORAL ASISTENTE EN MAQUILLAJE SOCIAL Y CORPORATIVO
6575,TÉCNICO LABORAL ASISTENTE EN MERCADEO
6576,TÉCNICO LABORAL ASISTENTE EN PREESCOLAR
6577,TÉCNICO LABORAL ASISTENTE EN PROCESOS DE MODA Y MERCADEO
6578,TÉCNICO LABORAL ASISTENTE EN SANEAMIENTO AMBIENTAL
6579,TÉCNICO LABORAL ASISTENTE EN SEGURIDAD OCUPACIONAL
6580,TÉCNICO LABORAL ASISTENTE EN SERVICIO SOCIAL Y COMUNITARIO
6581,TÉCNICO LABORAL ASISTENTE EN TALENTO HUMANO
6582,TÉCNICO LABORAL AUXILIAR  EN ADMINISTRATIVO EN SALUD
6583,TÉCNICO LABORAL AUXILIAR ADMINISTRATIVO
6584,TÉCNICO LABORAL AUXILIAR ADMINISTRATIVO EN HOTELERA Y TURISMO
6585,TÉCNICO LABORAL AUXILIAR ADMINISTRATIVO EN SALUD
6586,TÉCNICO LABORAL AUXILIAR ADMINISTRATIVO EN SISTEMAS DE INFORMACIÓN EDUCATIVA
6587,TÉCNICO LABORAL AUXILIAR ADMINISTRATIVO OFICINISTA
6588,TÉCNICO LABORAL AUXILIAR ADMINISTRATIVO ÉNFASIS EN INGLES
6589,TÉCNICO LABORAL AUXILIAR ADMINITRATIVO EN SALUD LABORAL
6590,TÉCNICO LABORAL AUXILIAR BANCARIO Y FINANCIERO
6591,TÉCNICO LABORAL AUXILIAR DE ALMACEN DE BODEGA Y CENTRO DE DISTRIBUCIONES
6592,TÉCNICO LABORAL AUXILIAR DE AUDIO DIGITAL
6593,"TÉCNICO LABORAL AUXILIAR DE BODEGA, LOGÍSTICA, Y CENTROS DE DISTRIBUCION"
6594,TÉCNICO LABORAL AUXILIAR DE CHEF
6595,TÉCNICO LABORAL AUXILIAR DE CHEFF
6596,TÉCNICO LABORAL AUXILIAR DE CRÉDITO Y CARTERA
6597,TÉCNICO LABORAL AUXILIAR DE DISEÑO GRAFICO
6598,TÉCNICO LABORAL AUXILIAR DE EFECTOS ESPECIALES
6599,TÉCNICO LABORAL AUXILIAR DE ENFERMERÍA
6600,TÉCNICO LABORAL AUXILIAR DE FACTURACIÓN
6601,TÉCNICO LABORAL AUXILIAR DE LA GESTIÓN EQUINA
6602,TÉCNICO LABORAL AUXILIAR DE LABORATORIO
6603,TÉCNICO LABORAL AUXILIAR DE MERCADEO Y VENTA DE PRODUCTOS Y SERVICIOS
6604,TÉCNICO LABORAL AUXILIAR DE MERCADEO Y VENTAS
